15207.6	18439.7	15471.6	21747.9	13294.8	15440	13297.1	19128.8	12964.5	15562.1	14671.6	17122.7	14700.1	19426.7	11867.2	14689	15099.2	22773.5	11688.1	14803.4	14534	17968.8	13244.1	16911.5	14401.7	15924	
14692.5	17294.3	15221.3	21080.3	12568.9	14999.6	14170.6	20002.9	13576.4	15624.2	14723.2	18292.4	13041.1	18812	13718.2	13936.9	18810.1	21841.9	12670	14616.8	14073.6	18126.9	12057.3	14645	13642.1	15982.9	
16053	18550.7	14890.6	21373.8	13206.6	15917.8	14203.3	20402.1	13290	14447.5	16878.5	19038.2	14063.8	18772.1	11960.3	12540.4	20039.5	21656.8	12634.4	14267.6	13863	17858.8	13810.5	14605.8	13200.4	16668.3	
14048.3	17750.8	14840.8	21608.4	14618.7	16391.7	13510.4	19996.9	13224.7	14533.1	17057.2	19804.2	14119.2	18508	12399.5	13071.5	19572.2	22821.2	13175.1	14575.7	12773	16480	13208.1	14195.9	11763.2	16554.5	
14104.4	15616.1	15301.2	22031.8	14730.6	16785.7	13581.1	20545.9	13758.5	14608.2	15568.7	19402.5	14337.1	18068.3	12122.7	13384.2	20074.4	20783.6	12480.9	14428.2	13977.6	16683.5	13093.7	14486.2	11164.6	17031.3	
14112.4	16235.7	16504.3	21902.8	15608	16007.1	12878.3	20120.1	11879.5	13793.1	17608.3	20314.7	12713.5	16841.2	12018.5	12432	19136.9	21531.6	12218.4	14634.3	14104.6	16545.3	11444	15254	13232.1	15633.1	
15640.9	17781.5	15066.6	21603.8	14234.9	15265.7	13463.8	19978.3	12372.8	14029	16466.5	19456.8	13935.5	17036.5	11785	13660.7	19407.5	20946.4	11499.8	13939.6	13862.1	17083.6	12238.9	15155.4	11120.9	15640	
13133.2	18330.8	16351.9	21344.2	14709.8	15969.4	14508.5	19919.5	13982.3	14952.7	16646.3	19080	14029.2	16485.7	12816.3	13308.7	19813.1	22583.8	12904.8	14815.6	15100.6	18024.9	11026.8	15288	13880	16699.6	
13661.5	16849.9	17029	20197.9	15406	16111.7	15001.9	20555.4	14599.9	15675.1	16217.1	18076	14123.7	15422.9	12880.5	14360.2	20355.1	23442.1	11518.7	13908.6	16540.7	17646.7	12766.1	15029.6	12261.3	14629.1	
13104.3	16971.6	17502.6	21680.9	13901.2	16310.3	13657.9	20344.8	14209.5	15563.8	14595.5	16703.7	13802.2	16292.7	13415	14329.9	18518.5	21873.2	12069.7	13791.7	14903.8	18114.1	13174.9	15097.7	13833	16857.2	
13073.7	17123.2	15835	22031	13289.3	16942.1	13822	20237	14128.3	15591.9	14864.1	17661.8	14281.8	16307.9	13055.4	14873.7	17921.6	21426.3	12457.3	14982.8	14628.8	17669.1	13438.6	14756.6	12624.4	16780.8	
12765.7	16628.8	15151.7	20793.6	13400.7	17386	14439.2	19556.4	14326.7	15410.6	15187.8	17263.7	14106.4	15805.9	12043.4	14277.8	16814.4	22826	13590.8	15760.4	17125.5	17614	12281.2	14585.3	10774.9	15892.5	
13481.5	17266.5	15715.2	21331.2	12972.5	17099.7	13413.8	20439.4	14327.6	16397.2	13831	16139.8	12234.8	15735.9	13133	14322.5	16949.5	21930.9	13115.5	15309	15175	16612.7	11712	14867.2	12505.9	16614.9	
11130.6	15810.8	15547.3	22062.5	13066.9	17450.1	14883.5	20585.3	14104	17686	11748.7	13919.1	11938.9	14902.6	11943.9	14723.8	17479.7	20637.1	14321.9	15669	12616.6	17551	12557	12933.4	13489.5	16338	
12872.7	16725	16227	23412.9	15009.7	17473.7	15758.4	21606.8	14105	18368.6	11156.5	14095.9	12114.3	14470.3	10796.8	14747	14787	19653.7	13441.9	16405.1	14530.4	18755.7	11960.6	12905.7	13371.5	16558.7	
13530.8	16782.4	16143.3	22324.4	15199.9	17230.1	15809.6	22097.3	14034.1	18027.7	12144.6	15300.6	13285.7	14322.1	12378	14393.8	15598.1	19878.3	12312.8	15044	13788.6	18460.6	11518.6	13513.3	11970.6	16636.6	
12342.2	15685.1	15762.2	22065.5	14290.1	15716.9	13597.3	19757.3	13793.6	17877.8	12383.7	14487.8	13891.4	14085.4	12905.4	14433.7	15925	19040.3	13625.4	15068.8	14610.8	18893.8	11447.1	16554.9	13858.1	15999.4	
14352.6	17015.8	13269.2	20863.7	14551.3	16154.2	13648.9	19694.5	13988.4	18197.3	12069.5	14164.2	14438.8	14795.9	12447.1	15300.4	16710.3	18565.9	14905.2	15269.2	14492.7	17873	9724.84	15334.5	14406.6	16143.7	
13502.1	16722.7	14880	21918	12470.9	15098.8	13170.8	19613.7	14281.4	18209	12750.8	14457.7	11428.5	13942.5	13273.8	15509.5	15013.5	17140.2	13882	16459	13749.3	18438.9	11366.5	14792.1	12641.9	16166.4	
15019.2	17084.5	15090.5	19630.5	12465.3	13996.6	13342.4	20369.8	13496.5	17665.5	12124.8	14125.3	11794.5	15726	13696.2	15537.7	13668.4	18104.6	13324.2	16887.2	14592.2	18747.2	10879.5	15530.9	12359.9	17768.2	
14620.7	15829.5	14249	19628.6	14529.7	15379.1	13884.9	20613.8	14182.6	17448.9	11284.6	14465.7	11861.7	16111.2	12824.2	15183.8	13253	16943.6	13886.1	17155	13654	18145.8	11839.3	14654.5	12731.5	17104.8	
14933.3	17500.2	14273.2	19014.9	14917.3	16949.8	15503.4	19996.1	13976.3	18446	11380.6	14710.9	10790	15469.9	11893.6	14347.8	11821	14876.2	13948.1	16963.2	13469.9	18748.3	10816	14834.3	12559.5	15887.1	
14597.5	16686	14751.5	19680.4	13248.2	16902.9	14576.7	19610	15237.2	17597.1	11679.7	14305.8	12018.1	14141.4	12665.2	14785.6	12398.5	14591.4	14230.4	16909	13454.4	18493.3	11787.9	15004.2	12469.3	15952.7	
12109.7	16405.7	14780	19244.6	15291.5	18389	15093.6	19099.4	15288.2	17792.2	11468	13968.4	12094.7	14131.5	11712.3	14457.8	12437.1	14006.8	14463.5	17549.8	13421.7	18534.6	13285.1	15838.7	13688.1	16793.9	
11020.8	16031.3	15978.2	19493.5	14109.9	17720.3	15784.6	18865.5	16229.1	18714.8	11712.2	14569.2	10715.1	11568.4	11784.1	14505.6	11193	13298.4	15111.8	17887.4	15273.9	18716.6	12857.4	15584.3	12579.8	16974.3	
11741.8	16498.8	14246.7	19237.1	13360.4	16192.7	15879.8	21142.1	17010.5	19191.2	12886.6	14840.9	12362.7	13331.4	12267.1	14508.2	10724.8	12494.7	13014.5	17478.9	16423.6	19411	12579.6	14961.2	13157.5	17668.5	
12291.5	16715.4	14431.6	19490	14104.3	18109.1	16633.6	20405.4	17045.3	19125.1	10984.8	13523.9	12045.3	12485.8	12686.2	14936.1	11852.8	13188.2	12834.2	17438.6	16465.6	20159.5	12633.8	15321.3	13835.4	16669.9	
12404.6	16117	13469.8	19455.1	15288.2	18673.1	17754.9	19955	16541.7	19323.7	11386.7	13566.2	11179.4	12722.6	12917.1	14290.9	12522.4	13231.4	12926.4	17649.4	18478.1	21386.3	12845.6	16404.6	14135.9	16985.1	
12470.9	15653.1	14861.2	20512.2	13452.3	15174.5	17699.2	21021.1	15103.1	18953.5	12866.7	13968.6	12242.5	14025.5	12827.6	13461.3	12259.3	13693.2	12700.8	17977.1	16256.8	20920	12739	13012.8	13720.3	17002.4	
13901.8	16168	13546.2	20031.7	13990.2	16547.1	16482.9	21265.2	16180.9	19362.7	13699.2	14898.1	12661.9	13960.5	12809.1	14273	11706.9	14133.4	14197.2	17100.1	15693.3	20556.4	12443.6	12729.1	15472.7	18668.1	
12975.7	15423	14493.2	20938.1	13473.3	15506.9	18014.6	20705.5	16650.7	18173	13065.9	16526.4	13117.1	14520.8	12050.3	13902.2	12360.7	14583.7	12260.4	14825.6	15941.9	19442.8	14695.6	17446.3	15001.8	17870.8	
13788.8	15202.3	13870.9	21823.7	14237	15691.9	17091.1	21088.7	16403.5	19325.8	14272.9	17356	13376.6	15409.6	12459.6	13874.9	12839	14704.6	12472	13686.7	17716.5	20446.8	14189.1	18740.1	15124.8	18269.7	
12450.5	15306	13853.6	20670.8	13762.4	15674.9	17106.6	20795.1	16525.2	19156.7	14021.5	18677.2	13090.1	15541.4	12762.2	14552.4	12328.5	14811	13524.7	15052.4	15138.8	18847.8	13585.2	17851.8	15036.3	17599.3	
13478.8	16369.3	13824.3	19861.7	12591.1	16043.8	15399.6	20554	15503.3	18371.3	14121.5	17852.4	12127.7	15535	11886.2	14792.8	12659.8	14456.8	13429.2	15441.7	15122.6	20285.9	11921.9	17141.3	13054.3	18146	
13530.5	16150	13141.1	19848.5	13530.9	16430.8	15684.2	20846.1	16929.2	19580	16268.1	18862.2	11731.1	15734.6	12575.8	14298.8	12647.1	14884	13454.6	15431.2	16726.9	21507.5	12364.4	16237	13284.7	16649.3	
12244.9	15337.3	14007.4	19508.7	14735.8	16762.1	13567.7	19404	16290.1	18306.4	15225.3	19058.6	12536.7	16421.7	12761.7	13922.3	12484.4	14430.1	13432.5	15458.5	16437.4	21014.9	11524.5	15539.3	14580	16514.1	
12230	14474.1	15167.6	20120.6	15548.8	16078.7	13999.4	20878.6	16958.8	18597.5	14732.8	18511.2	13011.4	16273.9	14822.2	15447.5	13090	14229.8	12906.2	15179.2	15573.6	20627.6	12132.3	15610.6	15655.5	16185.1	
14622.7	16156.2	17043.3	18701.5	14532.2	15925.5	15172.7	20911.5	15397.1	18352.1	16126.8	19074.9	12071.8	14331.9	15358.2	15008.2	13465.3	14188.4	13673.8	15375.5	14535.8	19651.3	13499	15998.8	15531	16536.5	
13505.2	16622.1	14869.2	18993.6	13423.8	15641.7	15385.4	20640.4	16435.6	19360.8	17091.7	17745.1	11817.8	14469.7	13447	16068.6	13051.8	14016.6	12352.1	15777.9	14578.2	18630.3	14219.3	16948.8	16530.5	16660.7	
13801.5	16731.6	14842.1	18885.2	14555.2	15796.8	14711.4	20728	14903.4	17675.2	15999	18481.6	11197.4	14136.5	13902.2	16725	12830.3	14156.7	13159.6	15693.2	14346.5	18263.4	13659.8	16654.2	14420.4	17311.9	
14396.9	16211.2	14577.4	18526.5	14060.3	16533.6	15436.7	21027.9	14375.7	18373.6	14743.1	17439.1	14441.3	15603.7	14001.8	17325.1	12001.9	13281.5	13211.2	14384.6	13811.1	17731.9	14550.5	17049.5	14997.9	17702.6	
13971.1	15962.5	14285.7	16452.1	16353.9	16553.7	16166.7	20371.3	13068.8	17224.9	14841.5	16034.5	16164.9	17885.8	15637	18100.2	10820.6	12553.5	12340.6	13944.6	14279.8	19083.1	14060	16141	13917.6	18580.7	
11621.1	14653.6	11090	14445.7	13074	14838.7	16573.9	20551.9	12107.3	16343.1	14555.3	16470.8	16382.6	17637.6	15751	18128.1	11546.7	14468.7	12764.8	14826	13534.8	19871.7	13796.3	15543	14386.4	18831.8	
12485.8	15533.5	12972.3	15191	13732.2	15160.8	15985.8	20579.6	12145.1	14435.7	15459.2	17045.5	17893.2	18646.4	17515.3	19560.6	11115	15793.4	12914.7	15170.7	13087.6	19219.6	12418	14234.8	14296.8	17737.6	
13901.7	17019.8	12249.7	15319.3	15188.6	15473.7	14132.3	21681.8	13312.2	15500.1	14424	17520.1	17009.3	18077.9	17182.8	20899.9	11883.1	14548.9	12409	14756.3	13502.2	18926.4	12516.6	15318.4	14732	17084.4	
13998.1	16368.2	12800.8	15389.8	15930.3	17792	14036.9	21179.7	13794	15638.6	12139.4	15553.3	16579	18405.4	17713.6	21640.5	11961.2	13528.1	11826.8	14416.7	13901.7	18035.9	11693.7	14699.2	15630.6	17558.1	
14635.4	16108.1	13723.3	16464.6	15547.5	16956.3	16816.1	20232.4	13010.5	15247.7	13152	15628.4	15774.7	18541.5	17316.3	21179.3	10887.3	13636.9	11477.4	14083.3	15129.9	17812.3	12810	14501.6	14422.4	17624.4	
15106.9	16576.4	13732.8	16277.9	13776.2	15887.5	16724.3	19094.6	12434.1	14398	13500.8	15845.7	17051.3	17795.2	17874.9	21381.1	11487	13135.2	11867.2	14063.6	13875.9	17641.8	13352.6	15096.2	14557.6	17532.8	
13886.5	15381	13817.5	15486.3	15178.7	17662.3	15632.9	19700.2	12123.2	14418.1	15838.4	17352.8	15808.3	17588	19850	22070.7	11626.9	13136.5	11439.6	15328.8	14092.1	18212.6	13040.4	14917.7	15054.4	16287	
12045	13519.3	13361.8	16180	15565.5	17124.8	15624.7	19735.2	11495.5	14047.1	15503.4	17787.9	16311.4	18437.3	16400.2	21369.7	12587.2	13613.5	12367.4	15414.5	14061.8	18115.6	12688.4	15813.9	15386.9	15836.7	
13113.5	14549.1	12305.6	17607.6	14058.1	16806.8	13957.7	20974	12233.2	14590.1	15951.5	18825.1	17074.5	18185.8	17051.5	23176	12291.1	13463.1	12642.6	14816.8	13425.2	16326.8	12165.3	15871.6	15168.7	16455.2	
12542.3	14296.8	12061.9	16298.2	12412.4	16019.1	16279.4	20837.4	14292.7	15363.3	16572.3	19216.6	16277.4	18965.3	18363.7	22937.6	11505.4	13376.5	13845.5	15713.9	12699.4	16549.9	11698.4	14214.1	14640.4	17207.4	
13684	15499.1	12496.4	15567.3	15501.7	16568.4	14985.1	21354	12685	14764	16442.4	18368.8	14979.5	19461.9	18150	22204	11370.3	13223	13456.6	15828.4	13410	17746.5	12603.4	14422.7	14306.2	16894.3	
12731.3	13760	12313	14467.8	15456.7	15579.6	12078.2	16704.5	12221.2	14260.4	13926	17901.1	15597.3	19164.1	18946.3	23031.9	11643.7	12680.3	14109.6	15448.6	13229.1	18275.4	11685.8	12980.1	15647.9	17091.6	
12700.8	13451.5	13293.6	14637.4	13945.1	15634.4	14191.7	17883.9	12805.7	13709.1	16129.3	18479.2	15783	17772.1	20319.4	23432.9	11883.3	13766	13949.3	14648.1	14834.7	17848.9	12093.9	13032.1	16163.9	16575.8	
13591.7	14752.8	17217.7	19893.7	13996	17142.8	13800.4	17491.4	12423.3	14391	16022.9	18800.8	16568.1	17482.7	20801	23904.8	12175.7	14744.8	13401.1	16080.2	15116.8	18312.4	11875.2	14474.6	15685.7	16421.6	
12472	14618.9	18612.6	17967.9	14031.5	16386.1	15161.9	18621.3	12413.3	14004.9	15530.2	17804.9	16247.4	17494.2	20038	22139.9	12511.2	14271.7	14741.1	15372.5	14417.5	17980.6	12243.6	16177.1	16577.7	16984	
14958.5	16446.3	20093	20140.1	13672.3	15810.7	15851.7	18362.4	12152.8	14144.3	15056	17957.2	15108.6	17194.9	19206.6	20526.1	13026.7	14370.5	13996.7	16701.7	12218.9	16907.6	13020.9	15768.8	14598.8	16385	
13019.9	14542.6	16374.8	19497.3	12091.3	14680.2	16719.6	18301.4	12534.2	13977.3	15280.3	19452.9	15581.5	17003.7	18576.7	21476.2	11022.1	14356.8	13481.3	17427.3	13662.8	16562.2	13228.4	15447	13929.6	16868.2	
12917.4	15048.2	15254.2	20456.5	13485.2	15273.7	15113.8	18078.6	12075.1	13984.8	16748.3	19131.2	15174.8	16232.6	19783.3	23405.8	11938.9	14450.6	13529.8	16313.2	13645.6	16703.9	12393.2	14734.3	14875.8	16625.4	
13045.8	16282.7	16632	20637.6	14021.5	17085.1	13170	18383.3	12765.1	13864.3	16618.1	17902.7	16047.9	16923.9	18654.1	23901.4	11300.8	13824.5	13535.6	17016.3	13091.5	17300.6	12037.9	16230.9	15011.9	17367.3	
13617.1	16210.8	16824.9	20761.6	14628.6	17539.6	13393.5	19202.7	13357.2	13946.6	15893.2	18261.5	14357.9	15732.3	17894.5	22972.3	12786.9	13794.1	12900	16478.4	13929.8	17888.5	12123	16775.2	15511.6	17485.2	
13012.2	15074.5	16217.9	21414	15139.8	17556.8	12776.2	18533.8	12901.3	14192	15868.1	18475.3	14052	15904.9	20331	23253.9	12978.5	13295.8	13740.2	16757.6	14307.7	16296.1	13412.8	15039.1	16359.6	17752.4	
13628.7	16240.4	15693.9	21780.4	16494.6	18845.5	12767.5	16315.9	14536.6	15343	15312.2	16932.2	12515.4	15032.2	18482.1	23658.3	12761	13698.5	14475	17548.9	13487.5	16421.7	13685.2	15903.6	17440.6	19351.5	
12837.4	15012.3	15968.5	21806	14210.8	18416.6	14800.2	19072.3	14902.5	15811	14268.4	17194.4	13721.8	14740.6	18096.3	22534	13241.9	14862.9	15598.6	17810.4	15234.3	18343	11647	16140	17808.9	20410.3	
13206.3	15646.2	17540.7	20950.7	15069.9	17242.3	15710.3	19596.1	14474.2	16251.2	14663.3	16925.5	13489.6	15077.8	19919.9	22240.2	13477.5	14783.2	13698.2	17514.8	13741.9	18460.9	13035.6	15813.9	18235.7	19923.7	
14103.8	16382.8	17026.9	21509.6	14605.3	16224.5	13543.4	19295.3	14583.7	16166.6	14598.7	16942.8	12232.6	14269.1	21036.5	21863	13284.4	14551.2	12795.9	16781.8	14340	18380.9	12637	16003.1	17500.7	19491.2	
13799.7	16549.4	16878.6	21423.3	14063	16338.2	14370.4	19798.6	15372.5	16397.5	14625.7	18719.3	11540.8	14109.2	20256.5	22292.5	13096.4	15885.6	14326.8	18079.8	13950.4	18477.5	12033.3	16542	17171.1	19603.8	
14501	16636.9	16245.8	22170.5	13348.7	15704.5	13981.5	20655.5	15699.2	16866.8	15948.9	19436.2	12765.6	14576	19585.1	21194.5	12024.3	15990.1	13236.7	18123.6	13557.4	16734.9	14900.4	14846.8	15506.6	18656.9	
14012.4	15499.2	15387.5	22417.9	13681.5	15728.8	14649	19838.8	15555.1	17528.6	14766	18787.2	11513.8	14388.6	17597.8	20189.6	12056.7	15670.4	13011.7	18351.2	15416.2	17243.3	13943.1	15042	15009.6	18063.9	
15201	16366.3	16651.9	21192.6	13461.5	15493.9	13175	19384.6	13590.8	16437.8	16659.1	19316.4	11749.6	15150.3	19381.6	22317	12084.1	13367.5	12911.1	14338.1	14798.8	17726.1	15236.9	18086.3	16700.8	19343.1	
13249.1	16192.5	14702.8	22424.9	12646.6	15413.4	15593.9	20981.5	15841.6	16676.6	17234.1	18751.3	12961.7	15963.8	19723.9	22148.5	11634.7	14904.6	13901.4	13855.8	13905.2	16699	14480.7	18075.8	17529.6	19690.9	
14005.4	17196.8	17214.5	20808.9	14645.7	16270.1	14841.7	21031.1	14899.1	16701.3	15850.6	18757.6	11771.1	14457.7	18141.8	20548.2	11998.6	12407.9	13202.1	14979.1	13413.2	17488.6	14199.4	18222.6	14590.8	18901.9	
13898.9	17075	16987	21205.3	14022.9	15650.3	13655.9	19556.9	15895	17173.1	15508.4	17857.5	11503.4	13252.3	18282.2	21834.4	13053.9	14560.5	14812.3	16392.4	13100.6	16739.8	14015.1	17595.6	14817.2	19205.6	
14179.3	16954.9	15134.6	21786.4	14525.3	15864	12100.3	20936.3	15494.5	16796.7	14763.3	18092.5	12439.1	13625.7	11851.9	13646.8	19293.6	21490	14401.4	15863.3	14037.7	17928.7	13030.4	17103.4	15443.8	19050.1	
11841.9	15017.7	15797.1	21550.9	13353.9	14748.3	12886.1	20737.1	17168.9	18576.2	14730	17191.5	11917.2	12953.2	11639.5	13182.5	19956.1	21799.7	12830.7	14944.4	13982.1	19571.1	12600.2	15747.7	15578.8	18277.8	
13691	14320.7	15762.1	22199.8	13563.2	15815	14564.1	20777.2	16807.7	17673.4	15293.5	17353.6	11910.5	12844.6	13467.5	14440.5	19126.6	21661.7	13418.3	16108	13844	17854.2	12121.2	15140.4	17782.2	19567.8	
13033.1	14752.9	13995.8	21152.8	14189.3	15763.7	14713.6	20662.4	15550.2	17332.3	15211.5	16434.7	11490.6	13411.2	12835.3	14969.5	19854.3	20994.2	12853.8	14872.6	14192.7	16979.7	12949.2	15171.1	15897.2	19059.9	
13311.2	15516.7	14506	23057.5	15135.6	16246.5	14506.4	20098.8	15304.8	17265.7	13367.4	15164.2	11741.4	12308.9	12734.5	14181	19026.9	20863.8	11731.1	14731.8	14468.9	18054.4	14485.5	16483.9	15107.7	18916.8	
13958.2	16435.3	14370.3	22705.4	15268.1	16331.8	16811	21274.1	15797.6	17605.7	11923.6	14479.3	12745.2	13469.5	12384.1	14699.5	19653.4	21735.5	12669.4	15432.1	13352.1	17578.2	14031.8	17141.1	14260.8	19329	
14652.7	16592.9	15634.6	21896.7	14165.6	14983.4	14364	20242.5	15776	18450.8	12784.9	15093.6	12553.2	13460.7	12900.7	15969.4	18724.8	22275.7	13287.5	14886	14736.3	17553.4	14094.7	15895.5	14084.4	18834.3	
14324.1	16101.1	15189.2	22024.1	14851.8	15729.6	13495.1	19817	15963.3	18236.8	13897.4	16218.6	12909.7	14584.9	12466.9	15529	17076.3	20476.4	14145.6	15754.5	14922	18008.7	12069.4	15157.1	16911.8	19112.5	
13276.3	16125.5	15872.2	21310	14489.4	15404.4	14405.7	20241.5	15420.6	18700.3	12220.9	14685.9	13621.3	15106	13803	15927.9	16926.4	21513	12952.5	15717.7	14237.9	17807	11935	14874.2	15392.5	18124.4	
11693.4	15273.8	15919.9	21984.9	14580	15919.2	15223.5	21339.9	17535.2	18373.2	12699.5	14784.1	13350	14684.5	13273.3	15803.7	16308.7	20694.4	12577	15822.4	14168.2	18687.7	11822.4	14865.3	15364.9	17495.2	
14197.3	16775.5	14828.4	20336.3	15526	16824.1	14094.1	21068.3	17035.8	18661	11973.7	13879.3	14940.7	15642.8	12762.4	15311.4	16560.7	21600.2	12918.7	15905.1	12734	17753.7	11676.6	14565	15515.1	17465.4	
14670.5	16558.6	16130.5	20478.2	15034.7	16276.7	15246.7	21679.6	16802.8	18293.8	12416.5	14537.2	12523.7	16026.8	11510.9	14107.5	18261.6	20820.5	12115.5	15142	13187.9	16881.5	12745.6	14802.2	15449	18147.9	
15178.7	17028	15971.9	18691.9	14550.2	16340.8	14794	21038.5	16899	18406.5	12863	14235.2	11289	16069.4	11198.3	13703.3	17363.9	20894.7	11999.9	14430.5	14301	18382.3	11920.8	14563.8	17354.5	18704.2	
13830.1	15963	14650.9	21048.9	14780.5	16203	13903.6	19649.6	15598.7	18125.5	11235.6	13024.5	12031.4	16538.9	12985.6	13526.2	18105.4	21184	11506	14281	15082.8	18133.7	12730.1	14873.6	16024.6	18131.5	
14440.1	15343.7	14572.8	21077.5	14962.4	17153.4	15676	19439.3	15117.1	18045.1	12057.7	12915.9	13142.3	15080.1	12397.7	13263.7	19006.2	21542.1	11407.5	15172.3	15074.3	18507.7	12526.2	15512.6	15491.7	17992.6	
12612.7	14694.9	14276.5	21981.3	14879.5	17036.3	16383.8	20203.7	14532.3	17871.9	10612	12784.8	12404.3	14097.8	12302.2	13653.5	19303.7	21207.8	11770.7	15502.5	14528.5	18071.1	11282.5	14547.9	13530.9	16691.7	
13066	15506.8	15529.8	21261.3	13797.8	17173	16195.7	21511.6	15370	18786.2	11342.6	14350.4	11768.9	14144.7	11683.1	12798	18444.3	21814	13386	15673.5	14288.5	18400.7	10827.3	14184.2	13066.9	16965.8	
14260	15973.2	15424.7	20683.4	13930.7	15640.4	16091.8	21168.9	15759.6	19304.4	12051	14638.2	14042.8	16396.2	11905.5	13032.3	18739.2	22675.5	14310.5	14860.8	13434	17633	12316	14453.9	14159.2	15485.2	
12668.1	14927.8	14950.6	21163.1	14982.7	15409.8	16476.6	20871.2	12285	17334.2	12075.2	13047.5	16857.7	16633.8	12482.4	14278.3	19666.3	23130	13242.2	14541.7	14231.6	17615.4	11620.4	14557.6	14787.2	15719.3	
12706.7	15809.4	15585.8	22738	15324.8	15918.2	17588.3	21594.1	11486.8	15485.5	12116.4	13632.6	15936.9	16675.9	13640.8	14655.1	18307.9	22024.6	12685.7	13842.9	15986.1	16909.8	11822.5	14097.9	12887.8	15894	
13137.3	16474.3	15113.7	21832.3	14270.9	15992.1	16855.6	21163.6	11527.9	14605.5	13973.9	15152	15586	18070.9	10529.6	14454.5	16735.3	21346.4	13655.4	15453.2	15670.9	18376.5	12010.8	15230.7	13407.6	15476.2	
12863.2	16256.5	14630.8	20658.3	14746.3	16052.8	17188.4	20649.1	14077.4	14810.4	12785	15072.6	15531.2	18378.4	11570	14648.8	17424.6	20002.3	13377.9	16417.7	14737.9	18337	11955.2	14620.4	12314.8	15122.2	
13013.3	15833.5	14645.6	18848.7	13402.3	15810.8	15398.3	20345.6	14079.6	15774.4	12709	16254.4	16242.1	17592	12577.7	14713.6	17132.8	20009.9	15272.1	16860.4	16096.2	18155.7	13202.4	14859.8	14206.5	16493.1	
14083.4	16197.9	14515.3	20212.3	15134.3	16736.3	14319.6	20646.6	11647.9	14998.4	14647.5	16804.1	15539.4	17500.2	11592.6	14921.6	15891.3	20225.5	14589.5	16470.6	15306.6	17901.8	13562	14790.7	15664.5	16375.6	
14165.3	16949.4	14418.4	20629.1	13738	16932.3	14955.4	20909.8	12707.8	15400.7	15140.3	18513.5	15834.2	17660.6	11894	14448.8	15506.7	18340.5	13316.2	16674.5	15883.6	18084.1	15184.4	15090.8	14585.9	17654.4	
14034.5	15985.8	13941.6	19863.2	14665.4	17909	15397.3	20787.7	11594.4	13596	14504.5	18140.6	15836.6	17216.7	11689.2	14956.5	17101.8	18988.8	14643	16945.4	15017.7	17834.4	12002.7	14920.7	13891	17146.6	
14213.5	15756.3	13680.3	20139	15086.7	17251.8	14831.9	20425.4	12726.8	14129.5	14531.7	18529.8	16863.9	17269.4	13806.5	15480.4	16099.5	17850.7	13960.4	16906.2	15608.2	18033.6	13460.6	15333.9	11308.9	16545.6	
